order_id,customer_id,customer_type_DEBUG_ONLY,account_age_days,total_past_orders,historical_return_rate,historical_return_value_rate,days_since_last_return,order_value,item_category,quantity,is_multi_variant_order,discount_pct_applied,shipping_billing_mismatch,is_new_shipping_address,address_reuse_across_accounts,payment_method_type,is_new_payment_method,payment_method_reuse_across_accounts,orders_in_last_24h,orders_in_last_24h_same_address,is_abusive_return
ORD-3858843F,28be4d66,normal,415,6,0.08584151797593537,0.042892880591110995,9,617.55,home,3,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-B8E18C1B,028452d4,serial_returner,850,15,0.791749446579272,0.8135183378123949,10,228.66,apparel,4,0,30,0,0,0,prepaid,0,0,0,0,1
ORD-0776EFDF,ec5f566b,normal,113,3,0.01881667028414266,0.04373072020481662,82,1282.29,home,5,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-0ADF908C,8b3864d9,normal,1085,6,0.1458713462686261,0.16954889471415696,146,218.01,electronics,2,0,10,0,1,0,prepaid,0,0,1,1,0
ORD-62D5B2D0,82743bda,normal,708,5,0.018831634233966173,0.0,38,6336.22,home,5,1,0,0,0,0,COD,0,0,1,0,0
ORD-DF4F8AED,d3293429,normal,837,8,0.0008044176197209218,0.0,19,338.84,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C4C3E455,fff1f0ab,normal,536,2,0.04679464903617276,0.023998288442412766,54,244.03,electronics,5,1,10,0,0,0,COD,0,0,0,0,0
ORD-AAA8B3E9,891599a3,normal,1660,9,0.5050432151932859,0.4055007970632244,217,3652.36,apparel,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-200E7406,dc42e082,normal,254,7,0.23963913877963805,0.22454670328614157,126,1431.08,apparel,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-4A786840,0e6ac175,normal,1789,3,0.203285721306855,0.21623413066864586,11,522.59,apparel,2,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-520C8C40,648e4d1a,normal,137,2,0.023225384672932267,0.03517762110419188,28,1513.65,home,4,0,0,0,1,0,COD,0,0,0,0,0
ORD-2A17CA78,32838b6b,normal,775,7,0.039897363934791735,0.10620502108176323,159,4869.83,home,4,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-676FE7AC,d7ac2279,normal,1198,6,0.022860852178785467,0.0010196440227594056,69,1589.92,electronics,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-256ABA37,40a2b9a9,bracketer,983,2,0.006080065738744549,0.0,219,2962.04,apparel,9,1,0,0,0,0,COD,0,0,0,0,1
ORD-CDAE364E,6b54f130,bracketer,671,5,0.1252739257448131,0.105042452388787,239,253.11,apparel,5,1,20,0,0,0,COD,0,0,0,0,0
ORD-6067FBCF,f8477c31,normal,1650,0,0.0,0.0,-1,1717.03,beauty,4,0,30,0,0,1,prepaid,0,1,0,0,1
ORD-47FC7811,38d2fcdf,normal,1780,7,0.14399990833317683,0.14002173970299728,355,848.52,apparel,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-BF623A8B,efb0c398,normal,270,3,0.004557376394136737,0.021647636295542776,362,1426.35,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C13DB54C,48e97df3,normal,1528,8,0.014727238113573939,0.05960355350765087,165,908.7,electronics,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-2462E78F,47804ee9,normal,1031,1,0.05865623540248939,0.008253440660468861,308,296.87,beauty,5,0,0,1,0,0,COD,0,0,0,0,0
ORD-B4B596B5,889aa1c7,normal,578,6,0.029791107618374085,0.0,304,1373.07,electronics,2,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-94B33C76,f4372b6b,normal,40,2,0.08314504862138476,0.0283753223782056,124,2794.22,electronics,1,0,30,1,0,0,prepaid,0,0,0,0,0
ORD-0E477AE8,81f91c7a,normal,1468,4,0.007518002191301105,0.0412874803412375,112,656.84,electronics,5,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-BBDCBC44,2afad31b,normal,640,5,0.1568045303983814,0.12207546509451539,64,3726.49,electronics,1,0,0,0,0,0,COD,0,0,1,0,0
ORD-E1E3E672,3dd8fe39,normal,1623,4,0.02221489214592569,0.0,344,909.3,apparel,2,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-1F16627E,dc18ec7f,normal,1737,4,0.07279941160283088,0.09751150633280903,93,4790.19,home,3,0,10,0,0,0,prepaid,1,0,1,1,0
ORD-9CB45E1D,f4062ef8,serial_returner,596,23,0.9096372696205307,0.9490964750298374,2,1102.79,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,1
ORD-69EEF9A3,613582c4,normal,1335,3,0.040033441703687556,0.06365321717951988,30,1891.59,home,4,1,30,0,1,0,prepaid,1,0,1,0,0
ORD-1B5EB4FE,d4ef0dac,normal,464,7,0.18844187879042593,0.11549669749935011,224,779.6,apparel,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-6539968E,4547b9f3,normal,1512,2,0.2399829002142584,0.2832022209291805,348,1319.95,electronics,2,0,0,0,0,0,COD,1,0,0,0,0
ORD-207AF506,27447fde,normal,1380,4,0.005865233649235324,0.03792212801349608,46,1008.79,apparel,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-AD659397,c7d8f5a5,normal,965,7,0.08389288795492017,0.17376653688229374,176,346.34,electronics,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-978CE8E6,68e8c243,normal,575,5,0.10087037856448595,0.09505509466715335,360,1871.18,grocery,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-120ECA7B,86ceef25,normal,107,3,0.011067619049155005,0.0,209,1328.19,electronics,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-DE3CD012,caad1c7b,normal,67,6,0.018321148912551162,0.010468472747199736,102,5012.49,apparel,3,0,10,0,0,0,prepaid,0,0,1,1,0
ORD-6C7345C6,66ed4321,normal,1338,4,0.0023535262130232287,0.0,186,521.29,grocery,1,0,0,0,1,0,prepaid,1,0,1,1,0
ORD-BAD1C4D2,2ec92c79,normal,329,7,0.10812388296657115,0.05486829307799086,300,93.97,apparel,5,0,10,1,0,0,prepaid,1,0,0,0,0
ORD-0781CAEA,c738b2af,normal,401,8,0.027335024030010403,0.007985349856734762,345,5340.0,apparel,5,0,0,0,0,1,prepaid,0,0,0,0,0
ORD-6AA82EFD,e009c01d,normal,831,5,0.07557778349365382,0.036338306704574504,37,508.74,home,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-24B18DFC,f71e434f,normal,39,6,0.2978922026051919,0.316990822583934,118,1194.35,grocery,2,0,30,0,0,0,COD,0,0,0,0,0
ORD-0C81AEBA,2efb84d5,normal,854,6,0.013996011901582277,0.1100688826265222,325,199.48,home,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-EFC6667E,077528d0,normal,987,4,0.06268740800020876,0.024913400732931933,42,608.46,apparel,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-C07236F1,264ca0cd,wardrober,236,3,0.12379389926405285,0.4066962438878433,239,4366.22,apparel,1,0,10,0,0,0,COD,0,0,0,0,1
ORD-23E54D21,4c2fa0ad,normal,236,4,0.009643204216930493,0.023610468508484847,278,424.05,electronics,3,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-1AA74324,a63fe8f3,normal,1192,5,0.033688967738757014,0.11971035255783866,125,549.91,home,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-4829CA5C,7464f1f0,normal,364,4,0.019906325282672124,0.0425009538519609,189,166.54,apparel,3,1,30,0,0,0,prepaid,0,0,1,1,1
ORD-726AFBE5,e5e66640,normal,23,11,0.06924309294548438,0.09315656872032363,43,5121.56,beauty,2,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-C8E3AFCC,59ca42e3,normal,1554,7,0.01012407603329489,0.09786847899417749,241,358.2,electronics,1,1,20,0,0,0,prepaid,1,0,0,0,0
ORD-D646984A,9da0586c,normal,1488,6,0.15651775792626155,0.048735641263236276,208,274.46,electronics,3,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-D978FC6C,c2c98108,bracketer,1162,7,0.13319844298862185,0.09779429872750225,314,92.11,apparel,8,1,0,0,0,0,COD,0,0,0,0,1
ORD-37CDA65C,f38bada9,normal,1795,4,0.1554838778987007,0.11576308643860576,54,434.92,electronics,4,0,20,0,0,0,prepaid,1,0,0,0,0
ORD-4DBC7570,b74d6d1a,normal,921,3,0.10871641171783732,0.0,257,3078.16,apparel,3,0,0,0,0,0,COD,0,0,0,0,0
ORD-305D24AD,1f0e0dfb,normal,979,4,0.13047091920455675,0.1768302729268854,315,3310.91,electronics,1,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-D03927FA,0c5b4a33,normal,1393,6,0.07286389501968311,0.016884050924085424,347,727.82,home,5,0,10,1,1,0,COD,1,0,0,0,0
ORD-CB2B7D4B,230c037e,normal,1106,2,0.26304452895738345,0.33845966852536546,246,264.72,apparel,2,0,30,0,0,0,prepaid,1,0,0,0,0
ORD-DBD30C11,c9e6b3b8,normal,29,8,0.10751101841311911,0.15269392956166042,255,740.72,beauty,5,0,30,0,0,0,prepaid,0,0,1,0,0
ORD-4B8B387C,bb0cc0bf,normal,1178,4,0.31501211189178746,0.4211799263308105,93,824.02,beauty,2,1,10,0,0,0,COD,0,0,0,0,0
ORD-D41E5FD9,91f2d951,normal,1052,5,0.18510004607473443,0.12827643078638187,236,1957.99,apparel,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-528E9E9F,03032b55,normal,1043,5,0.004502469464267987,0.0,91,1221.65,apparel,2,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-BA806902,a215b594,normal,1464,6,0.01766260358413064,0.011078107986993421,213,4788.57,apparel,5,0,20,0,0,0,COD,0,0,1,1,0
ORD-BD9A9558,c26b4348,normal,369,6,0.224808669247991,0.1908450564139089,335,380.45,electronics,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-3B0FB21F,f6bbc7ad,normal,883,12,0.07063058956216607,0.13755423239224007,25,295.35,home,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-31E72AAA,6c5a0cd9,wardrober,1281,6,0.058759363638958756,0.2722410993357504,29,3587.6,apparel,4,0,20,0,0,0,prepaid,0,0,1,1,0
ORD-16E6F6E4,c87fe2c1,normal,1436,5,0.28778651609129774,0.29113668697077716,43,995.72,electronics,1,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-E4F475F7,5a755868,normal,100,8,0.04815504403283054,0.02859151870848302,347,2456.51,apparel,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-BD1F86E5,573c4654,normal,1723,7,0.1645745477207166,0.21857168581151656,171,1074.81,apparel,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-64E6F1CC,794a8f8d,serial_returner,300,21,0.8179843795338873,0.8583358602685655,6,873.14,apparel,1,0,20,0,0,0,COD,0,0,0,0,1
ORD-5AABBBC8,7a091ac4,normal,1044,6,0.18385823079237462,0.1285537271361679,127,4200.45,electronics,1,0,20,0,0,0,prepaid,0,0,1,1,0
ORD-39C79D69,1d8eed6f,normal,808,5,0.1314394553923573,0.17540326590396982,2,233.13,apparel,5,0,0,1,1,0,prepaid,0,0,0,0,0
ORD-82DB8DFB,1f564c14,normal,1031,5,0.039718027838323046,0.11838080221501365,262,10322.52,electronics,3,0,0,1,0,0,prepaid,1,0,0,0,0
ORD-FDAB652B,16d748dd,normal,1719,3,0.2999244527636214,0.3302603783844785,64,1470.89,electronics,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-1753A28D,ef6dc1ce,serial_returner,832,23,0.6339853119231905,0.5221349456237335,2,161.55,apparel,4,0,10,0,0,0,COD,1,0,0,0,0
ORD-20A21875,35e0a1d7,normal,1764,3,0.0508520289892825,0.0362235439236976,229,824.62,electronics,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-99BEF5F0,7b8b1e72,normal,1250,8,0.09155866033862806,0.0416589284538791,199,109.25,electronics,4,0,0,0,0,1,COD,0,0,0,0,0
ORD-A31E45E8,6567eb0c,normal,1549,6,0.015952299738381474,0.059696313788608915,27,495.59,beauty,3,0,0,1,0,0,prepaid,0,0,1,1,0
ORD-0FFCDD2D,4fd80563,normal,566,6,0.1884610548100093,0.1499907373291938,50,575.09,apparel,1,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-4E7C1B01,efc6cf89,normal,588,1,0.03093350883182429,0.029345707438486454,341,11287.21,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-187FAE0D,31af8404,normal,68,6,0.0054021792347176915,0.0,221,932.34,apparel,1,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-EE74FFCB,19c9ae87,normal,566,6,0.015260883348530579,0.0,19,999.24,apparel,4,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-956B6DF0,aae8b9a1,normal,935,2,0.0037706042438382516,0.006212601914553129,123,352.8,electronics,3,1,20,0,1,0,prepaid,0,0,0,0,0
ORD-39EAD43A,29a6b03f,normal,80,4,0.07063802366974782,0.012633510454598054,213,9167.54,grocery,4,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-AB11069E,8fa928ce,normal,1587,12,0.06821281434464724,0.09746513736913474,33,1673.42,beauty,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-85C6BF1E,41971248,normal,594,3,0.23566100539340504,0.20822571290445396,250,447.29,electronics,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-93B74B44,f693bb8d,normal,19,6,0.13530309150566067,0.001791888949589704,259,497.75,apparel,2,1,10,0,0,0,COD,0,0,0,0,0
ORD-0BEF6E8D,f05b221d,normal,1302,8,0.39707495833395806,0.4548001491235592,58,335.38,electronics,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-455DE5E2,4e66e18c,normal,601,5,0.06941564602202686,0.038700547291560874,210,1200.33,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,1
ORD-64376596,ea2ba174,normal,916,2,0.02422019393793907,0.0,184,496.27,home,1,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-003A7726,b2694f3a,normal,832,5,0.035878992178008225,0.0,307,636.73,apparel,5,0,0,1,1,0,prepaid,0,0,0,0,0
ORD-9018E311,050bc26d,normal,737,4,0.13588436904762433,0.09758046067774412,181,3387.62,apparel,4,1,0,0,0,0,prepaid,0,0,1,1,0
ORD-283A3131,0b3520c2,normal,871,2,0.2216459489373303,0.1567911355271545,145,451.87,apparel,3,0,30,0,0,0,prepaid,0,0,1,0,0
ORD-96D63ED7,ac61c659,normal,1100,7,0.09042846759675442,0.08304999176432734,157,1123.66,electronics,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-2B7E7404,472ded62,bracketer,585,5,0.1661101338917553,0.15321068739396157,34,593.75,apparel,9,1,0,0,0,0,prepaid,0,0,0,0,1
ORD-34810F50,f07178c2,normal,141,3,0.06663079678206325,0.17577206035584791,179,1092.76,electronics,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-3423615E,c22d7fee,normal,1604,5,0.016845127137219522,0.03157391256924792,291,942.53,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-23283A7E,91165256,normal,82,7,0.03208265655081041,0.12197700150341569,44,756.7,home,5,0,10,1,0,0,prepaid,0,0,1,1,0
ORD-4306822A,77b0085d,serial_returner,1033,29,0.8248331238546339,0.8146527785907004,7,3583.02,home,2,0,0,0,0,0,prepaid,0,0,0,0,1
ORD-885D4123,a849ec8c,normal,109,2,0.16602262260590364,0.14504138737796618,295,3051.69,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-41FF6161,91bf21c4,normal,1644,2,0.013034537663831735,0.08317263049076477,304,196.7,home,4,0,0,0,1,0,COD,0,0,0,0,0
ORD-7EF46FC2,c7881af2,normal,1284,3,0.006110546369272798,0.0,135,80.0,home,1,1,10,1,0,0,COD,0,0,0,0,0
ORD-ACFD7271,78483efa,normal,685,2,0.11724252933968338,0.15892995483925584,163,3701.07,apparel,1,0,10,0,1,0,COD,1,0,0,0,0
ORD-78FFAA7F,c5c77800,normal,164,7,0.04971806182800223,0.1053706651419494,104,953.83,home,5,0,0,0,0,0,COD,0,0,1,0,0
ORD-E4DC4676,a13b0e24,normal,1082,3,0.1222787343730509,0.13685684210805668,359,1134.82,home,2,1,20,0,0,0,COD,0,0,0,0,0
ORD-6E571559,90dd2539,bracketer,92,3,0.10480552733363273,0.1368831037584793,126,4339.94,apparel,6,1,30,0,0,0,prepaid,1,0,0,0,0
ORD-A600A366,130926bf,normal,1101,4,0.17234895247944113,0.22460570916357359,346,442.37,home,3,1,10,0,0,0,prepaid,0,0,0,0,0
ORD-AD2BB5A5,80395a6d,normal,1737,6,0.10054468816029793,0.04099077447087701,185,1178.52,electronics,3,0,0,0,0,0,COD,1,0,0,0,0
ORD-690851FC,5d40d529,serial_returner,1730,17,0.823364987599345,0.8142735700895907,6,1107.14,electronics,2,0,20,1,0,0,prepaid,1,0,0,0,1
ORD-3223FA80,8738ed0e,normal,653,5,0.17887702269995803,0.13226414345929008,116,3334.62,apparel,2,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-9D3B4AFB,fdc32b76,normal,1688,3,0.10418308299130184,0.09160558517912482,119,1136.54,electronics,5,0,0,0,0,1,COD,0,0,0,0,0
ORD-5CD9B0A4,6d2e0365,bracketer,162,1,0.023488223557387028,0.07418642745554552,207,774.84,apparel,6,1,10,0,0,0,COD,0,0,0,0,0
ORD-7FAB38C3,89bad1aa,normal,1176,6,0.14380148653263616,0.07523107583005882,147,588.84,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-36A07E0F,3793c296,serial_returner,1328,25,0.8539802104159757,0.8806398644134237,10,1644.15,apparel,2,1,0,0,0,0,COD,0,0,1,1,0
ORD-EBF74747,79d0d9bf,ring_member,23,1,0.07103920319951405,0.05347189053083094,168,723.38,electronics,3,0,10,0,1,1,prepaid,1,1,3,2,1
ORD-4CA931B8,6fdbad3c,serial_returner,20,19,0.5487664689804971,0.5509610947474443,2,191.11,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-CC47AE14,f939ff73,normal,1360,2,0.024570613151614285,0.0,13,1198.95,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-0F0314BC,112305fb,normal,1120,5,0.01334589653789244,0.027811114276931108,103,76.93,beauty,2,1,0,0,0,0,prepaid,0,0,0,0,0
ORD-15E5AB92,1f0fe615,normal,284,4,0.14441043957038455,0.1768822348240423,100,3449.64,grocery,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-438701DC,9da1abbd,normal,1132,6,0.09157307970174629,0.0,197,384.3,apparel,3,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-AE8DE295,ad64ebfa,normal,368,10,0.051522178639475544,0.16950147193823034,248,1697.26,grocery,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-988528F2,98422989,normal,565,3,0.1204793445546549,0.08479900534647096,288,2510.97,apparel,2,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-87D26115,74e11ba9,normal,1362,6,0.15002060482526802,0.19299271655423025,247,2498.49,apparel,3,0,0,0,1,0,COD,1,0,0,0,0
ORD-AB07C3A1,89889c0c,normal,849,11,0.10714370975073084,0.11634596487590951,90,6577.08,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-BA47B9C3,d85a779a,normal,655,3,0.08220153429937731,0.13578849190828904,155,714.99,home,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-7F7EE5F7,c0178146,normal,703,5,0.09280627853931478,0.15309231958772926,306,1749.58,home,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-63656E4E,52c48389,wardrober,743,3,0.0270103934474525,0.13511592410254852,20,2810.62,apparel,1,0,10,1,0,0,COD,0,0,0,0,0
ORD-F6F46994,9d9b5c30,normal,814,0,0.0,0.00549944565702877,-1,1090.4,grocery,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-AA4BB21E,16b4e73f,wardrober,104,5,0.0003376010245604563,0.1437418257893935,240,6576.9,apparel,5,0,20,1,0,0,prepaid,0,0,0,0,0
ORD-24151312,6d6ce26d,normal,503,4,0.0823216677155991,0.0,284,450.09,electronics,2,1,0,0,0,0,COD,1,0,0,0,0
ORD-BF9060CE,6e13016c,normal,445,5,0.02544812261752061,0.04921335127454586,7,2088.9,electronics,4,0,0,0,0,0,COD,0,0,1,0,0
ORD-BC76529F,92ef4f6a,normal,1568,4,0.02629332893009356,0.03093577737823814,230,721.28,beauty,3,0,10,0,0,0,COD,0,0,0,0,0
ORD-76BFC1DD,63c4c0d6,normal,244,3,0.08698061139516189,0.11157197190342769,345,3557.48,apparel,4,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-08D672C4,39dd226c,normal,1729,6,0.05919144019705535,0.17314012141969143,194,1123.26,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-DBFB77DA,fb702086,normal,1372,6,0.03278187087217916,0.08014082052627963,120,1330.06,home,1,0,0,1,0,0,prepaid,1,0,0,0,0
ORD-2A6CDACE,ad0bb208,normal,17,3,0.07783467241375276,0.038438194424996616,27,2039.75,electronics,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-F12F7C32,d0ea6258,normal,27,5,0.0358162636911603,0.025327446758050307,193,724.08,apparel,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-E53FC498,2386f614,normal,1300,6,0.18623676420064333,0.1112696531148434,104,191.04,apparel,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-8AD1E854,7c287cd2,serial_returner,681,26,0.772596576562952,0.7432918105249608,6,4641.75,home,2,0,0,0,1,0,prepaid,1,1,0,0,1
ORD-66B825A6,35df28fc,normal,1046,3,0.06258951083750929,0.0,166,3856.42,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-11D6D0FB,440b7315,normal,412,6,0.009748540153804058,0.0,350,903.98,electronics,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-1CE84F0D,48ad8f24,serial_returner,864,23,0.4976236850271017,0.43163622946554836,5,626.56,electronics,3,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-77F1C75E,f98b8fa9,normal,893,5,0.3438940742483635,0.379177894566483,297,140.36,electronics,2,0,0,1,1,0,COD,0,0,0,0,0
ORD-C0D01920,79cf2228,normal,1597,8,0.23032955100249594,0.16155897569793765,222,1647.65,home,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-E8768B78,c4e9e266,normal,215,0,0.0,0.05108767228910871,-1,317.85,electronics,4,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-3E630E07,062e7190,normal,1682,4,0.05654709775752027,0.0529561046661864,160,1478.05,electronics,3,0,30,0,1,0,prepaid,0,0,0,0,0
ORD-171B414D,3228c8ae,normal,909,3,0.0017683726957330884,0.0,180,1008.89,grocery,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-D931DCA0,17b1a7bc,normal,521,6,0.01850579111543494,0.0,115,858.67,apparel,2,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-13C9D1AF,2d2f5556,normal,1595,7,0.06856305103354361,0.10138274286313177,151,877.93,apparel,2,0,20,0,1,0,COD,0,0,1,1,0
ORD-363183FC,18ccd139,normal,545,6,0.008590235588853535,0.0,76,1131.2,electronics,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-2B86029F,5e61af90,normal,64,5,0.07498972036210393,0.12998226894660245,154,223.84,apparel,5,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-FF2C7C2E,4d9b439f,normal,783,6,0.0730191048986328,0.051959692582672704,70,3712.52,electronics,4,0,20,0,0,0,COD,0,0,0,0,0
ORD-EA60132B,f94292f6,normal,1317,5,0.0035170996775508866,0.0,360,623.61,apparel,4,0,0,1,0,0,COD,0,0,0,0,0
ORD-C7C7F6D4,abdcd038,normal,187,2,0.0870724960030693,0.046427529760676184,261,796.81,apparel,1,0,0,0,1,0,prepaid,1,0,0,0,0
ORD-CD3DBDF3,d3293429,normal,837,8,0.0008044176197209218,0.0,19,365.08,grocery,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-E7AC27BA,ea9e6295,normal,1018,6,0.09626289503426239,0.19282238741916166,320,1615.32,apparel,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-1F7154CA,1bf99eeb,normal,478,6,0.07049477143382314,0.0743777042543156,108,1284.73,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-CDD9C31B,52e95901,normal,1050,2,0.0042418586620970875,0.0,290,133.85,apparel,5,1,0,0,0,0,COD,0,0,0,0,0
ORD-0C40FAF6,9d07e231,normal,1277,4,0.09286067538926165,0.06165813162932198,24,2107.93,electronics,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-688A82A5,9534f524,normal,823,7,0.09752805360977782,0.05990284173916832,120,5350.15,apparel,2,0,10,0,0,0,COD,1,0,0,0,0
ORD-BA2DFDC8,efe70e2d,normal,1379,5,0.32554506016877316,0.33517027555819734,257,925.51,apparel,4,0,30,0,0,0,COD,0,0,0,0,0
ORD-07CE85D7,54c783e7,normal,917,6,0.0814411819292557,0.16070408637948846,170,200.5,apparel,5,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-71F2CF2B,787ebc0c,normal,682,1,0.08306361050208198,0.0,309,587.77,grocery,1,1,10,0,0,1,prepaid,0,0,1,0,1
ORD-35C02F4A,a5788549,serial_returner,359,22,0.8640449930776742,0.838147663280333,4,337.95,home,1,0,30,0,0,0,prepaid,0,0,0,0,1
ORD-29E6C398,4c8a5c49,wardrober,725,1,0.08113444104082584,0.25117218134272123,287,7168.63,apparel,1,0,0,1,0,0,COD,0,0,0,0,1
ORD-2B7A1DB5,d26c4c8a,wardrober,547,5,0.13672817621685454,0.32724771301237277,208,9794.28,apparel,2,0,0,1,0,0,prepaid,0,0,0,0,1
ORD-5EBD6784,ff1bf257,normal,508,4,0.027178900017086016,0.026271565920545102,198,1288.28,beauty,4,0,0,0,0,0,prepaid,1,0,1,0,0
ORD-64E85875,d6caa197,normal,24,8,0.03783477799368701,0.03503655422775914,181,4761.09,grocery,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-11B08CC1,e6e6c704,normal,999,8,0.1778070448386453,0.20517970828541082,57,1547.49,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-DD666346,4afcc883,normal,1709,3,0.017078662980159417,0.0,238,330.85,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C58A1131,ddbb12ed,normal,1341,9,0.009620860468400754,0.036170812992747416,169,786.49,grocery,5,1,0,0,0,0,COD,0,0,0,0,0
ORD-D8225B02,eae4ff36,normal,606,7,0.08510422854479217,0.06697249536978657,97,987.84,beauty,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-137FB58D,f895ade4,normal,428,6,0.10588774404995212,0.07314313705639185,51,366.13,apparel,5,0,20,0,0,0,COD,1,0,0,0,0
ORD-EA207E2F,03045ea4,normal,1427,5,0.018204658893073045,0.025907294972100023,163,2564.38,apparel,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-FFE34196,b574982d,normal,892,3,0.03475179144546592,0.007310220762048444,234,2252.69,beauty,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-594F02A1,38a48f50,normal,298,5,0.02407017114519082,0.08948614077362224,155,340.92,apparel,2,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-F5C5BA6B,439eb8d3,normal,792,5,0.14771606265854612,0.03611096863966497,116,741.64,electronics,2,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-4E9AC453,1aa7f9f5,normal,1659,11,0.08375682140625303,0.20470800256131175,269,2135.56,grocery,4,1,10,0,0,0,prepaid,0,0,0,0,0
